first_name,points_per_game,second_name,selected_by_percent,team,total_points,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,creativity_rank,threat_rank,ict_index_rank,position,price,G+A,price_range,ownership
André,1.3,Tavares Gomes,0.5,EVE,18,4.0,André Gomes,614,0,1,0,19,0,0,47,84.0,85.2,136.0,30.6,322,248,216,296,Midfielder,4.5,1,Budget,Differential
Abdoulaye,3.0,Doucouré,0.2,EVE,90,16.4,A.Doucouré,2536,2,5,5,47,0,8,387,481.8,285.8,441.0,121.1,116,127,84,94,Midfielder,5.5,7,Budget,Differential
Alex,2.8,Iwobi,0.1,EVE,78,14.2,Iwobi,2029,2,2,6,38,0,6,312,370.0,501.4,357.0,122.7,177,60,107,92,Midfielder,5.5,4,Budget,Differential
Jean-Philippe,1.0,Gbamin,0.0,EVE,3,0.7,Gbamin,65,0,0,0,2,0,0,10,7.0,0.6,0.0,0.8,373,363,416,378,Midfielder,4.5,0,Budget,Differential
Demarai,3.1,Gray,1.2,EVE,106,19.3,Gray,2336,5,5,6,39,0,3,397,486.2,644.2,758.0,189.0,113,31,37,35,Midfielder,5.5,10,Budget,Differential
Tom,2.0,Davies,0.1,EVE,12,2.4,Davies,230,1,0,0,9,0,0,44,61.6,8.6,90.0,16.1,330,342,258,322,Midfielder,5.0,1,Budget,Differential
Anthony,2.9,Gordon,2.3,EVE,100,18.2,Gordon,2277,4,3,7,40,0,9,325,460.4,523.0,632.0,161.6,131,53,48,51,Midfielder,5.5,7,Budget,Differential
Tom,0.0,Cairney,0.1,FUL,0,0.0,Cairney,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,474,472,466,475,Midfielder,5.0,0,Budget,Differential
Anthony,0.0,Knockaert,0.1,FUL,0,0.0,Knockaert,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,475,473,467,476,Midfielder,5.0,0,Budget,Differential
Nathaniel,0.0,Chalobah,0.6,FUL,0,0.0,Chalobah,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,418,413,399,421,Midfielder,4.5,0,Budget,Differential
Neeskens,0.0,Kebano,0.1,FUL,0,0.0,Kebano,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,503,503,501,504,Midfielder,5.5,0,Budget,Differential
Bobby,0.0,De Cordova-Reid,0.1,FUL,0,0.0,De Cordova-Reid,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,504,504,502,505,Midfielder,5.5,0,Budget,Differential
Harrison,0.0,Reed,0.4,FUL,0,0.0,Reed,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,425,422,409,428,Midfielder,4.5,0,Budget,Differential
Harry,0.0,Wilson,0.8,FUL,0,0.0,Wilson,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,519,519,519,519,Midfielder,6.0,0,Mid,Differential
Ivan,0.0,Neves Abreu Cavaleiro,0.1,FUL,0,0.0,Cavaleiro,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,481,477,483,Midfielder,5.0,0,Budget,Differential
Josh,0.0,Onomah,0.1,FUL,0,0.0,Onomah,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,434,431,420,437,Midfielder,4.5,0,Budget,Differential
João,0.0,Palhinha Gonçalves,0.2,FUL,0,0.0,Palhinha,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,478,477,473,479,Midfielder,5.0,0,Budget,Differential
Andreas,0.0,Hoelgebaum Pereira,24.0,FUL,0,0.0,Andreas,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,430,427,415,433,Midfielder,4.5,0,Budget,High
Tyrese,0.0,Francois,0.0,FUL,0,0.0,Francois,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,452,448,440,455,Midfielder,4.5,0,Budget,Differential
Marc,2.4,Albrighton,0.1,LEI,40,8.0,Albrighton,1127,1,2,2,24,0,2,169,236.2,208.6,51.0,49.7,242,163,289,261,Midfielder,5.0,3,Budget,Differential
Nampalys,1.7,Mendy,0.5,LEI,24,5.3,Mendy,1032,0,0,2,15,0,0,147,88.2,44.2,7.0,14.0,318,289,326,329,Midfielder,4.5,0,Budget,Differential
Youri,3.8,Tielemans,2.2,LEI,120,18.5,Tielemans,2629,6,4,6,42,0,14,532,723.8,578.9,460.0,175.8,40,42,76,43,Midfielder,6.5,10,Mid,Differential
Ayoze,2.5,Pérez,0.1,LEI,35,7.0,Pérez,438,2,3,1,15,0,2,101,172.4,139.7,180.0,48.7,276,205,193,263,Midfielder,5.0,5,Budget,Differential
James,5.2,Maddison,5.7,LEI,181,22.6,Maddison,2454,12,11,5,41,0,24,637,827.4,706.2,770.0,230.2,17,22,36,23,Midfielder,8.0,23,Mid,Differential
Hamza,1.3,Choudhury,0.2,LEI,8,1.8,Choudhury,284,0,0,1,4,0,0,41,43.0,2.8,6.0,5.3,344,348,329,356,Midfielder,4.5,0,Budget,Differential
Harvey,4.3,Barnes,4.4,LEI,137,19.6,Barnes,2095,6,12,8,30,0,10,377,546.2,425.3,1000.0,196.8,99,82,16,32,Midfielder,7.0,18,Mid,Differential
Wilfred,2.2,Ndidi,0.3,LEI,41,8.2,Ndidi,1617,0,1,5,26,0,0,240,322.0,66.0,179.0,57.0,199,264,194,240,Midfielder,5.0,1,Budget,Differential
Kiernan,2.5,Dewsbury-Hall,1.0,LEI,70,14.0,Dewsbury-Hall,2101,1,2,8,27,0,4,337,377.6,505.6,221.0,110.6,173,59,166,117,Midfielder,5.0,3,Budget,Differential
Boubakary,1.9,Soumaré,0.6,LEI,36,8.0,Soumaré,1095,0,1,2,27,0,1,153,142.6,98.6,40.0,28.1,296,240,295,301,Midfielder,4.5,1,Budget,Differential
Mateusz,1.8,Klich,0.1,LEE,61,12.2,Klich,2071,1,2,1,52,0,4,277,340.4,434.6,484.0,125.6,190,77,71,88,Midfielder,5.0,3,Budget,Differential
Adam,1.7,Forshaw,0.3,LEE,38,8.4,Forshaw,1526,0,1,2,41,0,0,204,217.2,195.3,119.0,53.3,250,171,233,253,Midfielder,4.5,1,Budget,Differential
Rodrigo,2.7,Moreno,0.4,LEE,85,14.2,Rodrigo,2263,6,2,5,37,0,11,351,430.2,558.3,602.0,159.0,143,44,50,54,Midfielder,6.0,8,Mid,Differential
Tyler,1.5,Roberts,0.0,LEE,34,6.8,Roberts,976,1,1,1,26,0,1,105,160.4,189.8,296.0,64.9,285,174,129,227,Midfielder,5.0,2,Budget,Differential
Daniel,2.7,James,0.0,LEE,91,15.2,James,2489,4,5,5,51,0,2,221,336.4,348.1,810.0,148.1,192,105,29,63,Midfielder,6.0,9,Mid,Differential
Raphael,4.1,Dias Belloli,1.8,LEE,145,20.7,Raphinha,2916,11,4,5,68,0,14,457,770.8,928.6,915.0,261.6,28,10,23,12,Midfielder,7.0,15,Mid,Differential
Jack,3.3,Harrison,1.0,LEE,117,19.5,Harrison,2638,8,1,3,68,0,12,408,614.6,591.8,687.0,188.5,69,40,45,36,Midfielder,6.0,9,Mid,Differential
Jamie,1.4,Shackleton,0.0,LEE,19,4.2,Shackleton,704,0,1,1,14,0,0,94,126.6,29.0,62.0,21.9,304,309,281,315,Midfielder,4.5,1,Budget,Differential
Crysencio,1.0,Summerville,0.2,LEE,6,1.3,Summerville,126,0,0,0,1,0,0,20,18.6,32.0,36.0,8.6,364,302,301,344,Midfielder,4.5,0,Budget,Differential
Lewis,1.0,Bate,0.1,LEE,3,0.7,Bate,145,0,0,0,4,0,0,4,5.4,2.8,1.0,0.8,375,349,343,380,Midfielder,4.5,0,Budget,Differential
Marc,0.0,Roca Junqué,0.1,LEE,0,0.0,Roca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,492,492,489,493,Midfielder,5.0,0,Budget,Differential
Brenden,0.0,Aaronson,0.5,LEE,0,0.0,Aaronson,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,515,515,515,515,Midfielder,5.5,0,Budget,Differential
Darko,0.0,Gyabi,0.1,LEE,0,0.0,Gyabi,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,460,451,465,Midfielder,4.5,0,Budget,Differential
Tyler,0.0,Adams,0.2,LEE,0,0.0,Adams,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,485,484,480,486,Midfielder,5.0,0,Budget,Differential
Luis,0.0,Sinisterra Lucumí,1.0,LEE,0,0.0,Sinisterra,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,525,525,525,Midfielder,6.5,0,Mid,Differential
James,1.6,Milner,0.7,LIV,38,8.4,Milner,844,0,1,4,6,0,1,196,233.2,332.8,78.0,64.5,244,109,266,228,Midfielder,4.5,1,Budget,Differential
Jordan,3.1,Henderson,1.0,LIV,110,20.0,Henderson,2592,2,5,15,22,0,9,507,487.4,659.5,247.0,139.2,112,30,154,71,Midfielder,5.5,7,Budget,Differential
Thiago,2.8,Alcántara do Nascimento,1.8,LIV,69,12.5,Thiago,1527,1,4,11,7,0,3,338,420.0,426.2,283.0,113.3,150,81,136,110,Midfielder,5.5,5,Budget,Differential
Alex,2.5,Oxlade-Chamberlain,0.0,LIV,42,8.4,Chamberlain,777,2,1,3,7,0,2,148,162.8,170.0,208.0,54.0,284,186,173,248,Midfielder,5.0,3,Budget,Differential
Fabio Henrique,3.3,Tavares,0.9,LIV,97,17.6,Fabinho,2311,5,1,15,18,0,7,438,501.8,282.2,310.0,109.4,109,129,122,120,Midfielder,5.5,6,Budget,Differential
Mohamed,7.6,Salah,56.5,LIV,265,20.4,Salah,2758,23,14,17,22,0,29,756,1241.0,875.9,2230.0,434.8,1,13,1,1,Midfielder,13.0,37,Premium,High
Naby,2.8,Keita,0.2,LIV,65,13.0,Keita,1169,3,2,8,6,0,4,262,302.0,243.8,258.0,80.5,209,145,149,186,Midfielder,5.0,5,Budget,Differential
Curtis,2.7,Jones,0.0,LIV,40,8.0,Jones,849,1,1,4,9,0,3,177,156.4,179.7,171.0,50.8,290,180,200,260,Midfielder,5.0,2,Budget,Differential
Luis,4.9,Díaz,27.8,LIV,64,8.0,Luis Díaz,957,4,3,6,4,0,6,227,289.4,288.0,578.0,115.7,212,124,53,106,Midfielder,8.0,7,Mid,High
Harvey,2.0,Elliott,0.2,LIV,12,2.4,Elliott,344,0,0,2,2,0,0,52,43.2,133.5,102.0,27.9,343,212,248,302,Midfielder,5.0,0,Budget,Differential
Fábio,0.0,Freitas Gouveia Carvalho,0.4,LIV,0,0.0,Carvalho,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,513,513,513,513,Midfielder,5.5,0,Budget,Differential
Ilkay,4.6,Gündogan,0.9,MCI,124,16.5,Gündogan,1851,8,5,14,10,0,10,488,549.2,613.8,798.0,196.3,98,37,31,33,Midfielder,7.5,13,Mid,Differential
Kevin,6.5,De Bruyne,16.6,MCI,196,16.3,De Bruyne,2196,15,8,13,22,0,33,732,1005.8,1222.0,880.0,311.0,6,3,25,6,Midfielder,12.0,23,Premium,High
Riyad,4.8,Mahrez,6.0,MCI,135,16.9,Mahrez,1485,11,7,7,14,0,12,477,616.8,631.6,842.0,208.7,66,34,28,27,Midfielder,8.0,18,Mid,Differential
Jack,3.3,Grealish,4.8,MCI,86,12.3,Grealish,1910,3,3,15,8,0,2,359,394.4,730.6,923.0,204.8,164,18,22,28,Midfielder,7.0,6,Mid,Differential
Bernardo,4.4,Veiga de Carvalho e Silva,8.0,MCI,155,22.1,Bernardo,2856,8,8,16,23,0,15,663,739.4,876.1,958.0,257.9,34,12,19,14,Midfielder,7.0,16,Mid,Differential
Phil,4.9,Foden,6.5,MCI,137,17.1,Foden,2125,9,6,13,16,0,11,483,580.8,716.4,954.0,225.5,87,20,20,24,Midfielder,8.0,15,Mid,Differential
Rodrigo,3.8,Hernandez,2.4,MCI,127,21.2,Rodri,2884,7,2,17,22,0,9,618,758.2,541.4,444.0,174.8,29,47,82,44,Midfielder,6.0,9,Mid,Differential
Cole,2.2,Palmer,0.2,MCI,9,2.0,Palmer,121,0,1,1,0,0,0,29,11.0,30.8,60.0,10.2,370,304,282,335,Midfielder,4.5,1,Budget,Differential
James,1.0,McAtee,0.0,MCI,2,0.4,McAtee,18,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,451,365,439,454,Midfielder,4.5,0,Budget,Differential
Kalvin,1.9,Phillips,0.8,MCI,39,7.8,Phillips,1594,0,1,3,25,0,1,209,270.8,151.0,99.0,52.4,223,199,250,257,Midfielder,5.0,1,Budget,Differential
Frederico,3.3,Rodrigues de Paula Santos,1.1,MUN,93,16.9,Fred,2026,4,5,7,31,0,8,426,587.4,409.1,201.0,119.8,83,87,180,97,Midfielder,5.5,9,Budget,Differential
Bruno,4.2,Borges Fernandes,3.6,MUN,151,15.1,Fernandes,3110,10,7,8,54,0,15,626,906.6,1291.9,910.0,311.2,11,2,24,5,Midfielder,10.0,17,Premium,Differential
Marcus,2.5,Rashford,13.1,MUN,63,9.7,Rashford,1224,4,2,2,28,0,0,171,233.8,155.4,406.0,79.4,243,194,95,189,Midfielder,6.5,6,Mid,Differential
Donny,2.1,van de Beek,0.9,MUN,31,5.6,Van de Beek,550,2,0,2,14,0,1,119,156.8,77.6,118.0,35.3,289,255,236,283,Midfielder,5.5,2,Budget,Differential
Scott,2.3,McTominay,0.3,MUN,68,13.6,McTominay,2386,1,2,8,37,0,2,346,478.4,325.1,297.0,110.1,118,116,128,118,Midfielder,5.0,3,Budget,Differential
Jadon,3.1,Sancho,12.3,MUN,91,12.1,Sancho,1894,3,4,6,28,0,9,362,363.2,596.7,549.0,150.9,180,39,59,60,Midfielder,7.5,7,Mid,Differential
Anthony,2.8,Elanga,1.5,MUN,59,11.8,Elanga,1208,2,3,4,17,0,2,193,206.2,172.1,303.0,68.2,255,185,125,219,Midfielder,5.0,5,Budget,Differential
Facundo,0.0,Pellistri Rebollo,0.2,MUN,0,0.0,Pellistri,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,465,457,470,Midfielder,4.5,0,Budget,Differential
Christian,3.9,Eriksen,3.3,MUN,43,6.6,Eriksen,938,1,4,4,10,0,2,221,285.6,482.4,192.0,95.8,214,65,186,153,Midfielder,6.5,5,Mid,Differential
Jonjo,2.6,Shelvey,0.2,NEW,63,12.6,Shelvey,1981,2,1,6,30,0,6,292,320.8,246.7,156.0,72.6,200,143,203,208,Midfielder,5.0,3,Budget,Differential
Ryan,2.9,Fraser,0.3,NEW,78,14.2,Fraser,1459,2,5,5,23,0,8,263,250.2,428.1,324.0,99.2,235,80,115,142,Midfielder,5.5,7,Budget,Differential
Jacob,1.9,Murphy,8.1,NEW,62,13.8,Murphy,1457,1,4,2,35,0,0,215,267.8,282.0,281.0,82.8,225,131,138,177,Midfielder,4.5,5,Budget,Differential
Allan,3.3,Saint-Maximin,7.4,NEW,116,17.8,Saint-Maximin,2804,5,7,9,54,0,15,394,575.8,671.5,862.0,211.3,88,26,26,26,Midfielder,6.5,12,Mid,Differential
Miguel,2.0,Almirón Rejala,0.5,NEW,59,11.8,Almirón,1706,1,0,6,32,0,0,228,227.2,240.9,347.0,81.8,246,150,109,181,Midfielder,5.0,1,Budget,Differential
Sean,2.0,Longstaff,1.2,NEW,48,10.7,S.Longstaff,1458,1,1,2,29,0,1,206,246.0,116.6,93.0,45.7,237,229,253,267,Midfielder,4.5,2,Budget,Differential
Joelinton Cássio,2.4,Apolinário de Lira,0.6,NEW,83,13.8,Joelinton,2554,4,2,7,46,0,7,323,529.6,386.6,583.0,149.5,103,92,52,61,Midfielder,6.0,6,Mid,Differential
Joe,2.7,Willock,0.7,NEW,79,15.8,Willock,2037,2,3,6,37,0,3,248,320.4,243.2,449.0,101.3,202,146,79,136,Midfielder,5.0,5,Budget,Differential
Bruno,3.9,Guimarães Rodriguez Moura,16.8,NEW,67,11.2,Bruno Guimarães,1031,5,1,4,13,0,11,245,407.6,190.9,323.0,92.3,158,173,117,162,Midfielder,6.0,6,Mid,High
Jeff,2.7,Hendrick,0.0,NEW,8,1.8,Hendrick,69,1,0,0,3,0,0,25,38.8,12.1,9.0,6.0,348,333,321,352,Midfielder,4.5,1,Budget,Differential
Harry,0.0,Arter,0.3,NFO,0,0.0,Arter,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,405,389,415,Midfielder,4.5,0,Budget,Differential
Jack,0.0,Colback,3.5,NFO,0,0.0,Colback,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,416,409,394,419,Midfielder,4.5,0,Budget,Differential
Carlos,0.0,Ribeiro Dias,0.6,NFO,0,0.0,Cafú,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,428,417,434,Midfielder,4.5,0,Budget,Differential
Joe,0.0,Lolley,0.1,NFO,0,0.0,Lolley,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,482,478,484,Midfielder,5.0,0,Budget,Differential
Ryan,0.0,Yates,0.1,NFO,0,0.0,Yates,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,485,481,487,Midfielder,5.0,0,Budget,Differential
Xande,0.0,Nascimento da Costa Silva,0.1,NFO,0,0.0,Xande Silva,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,487,486,482,488,Midfielder,5.0,0,Budget,Differential
Alex,0.0,Mighten,0.0,NFO,0,0.0,Mighten,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,495,492,496,Midfielder,5.0,0,Budget,Differential
Braian,0.0,Ojeda Rodríguez,0.2,NFO,0,0.0,Ojeda,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,454,449,441,456,Midfielder,4.5,0,Budget,Differential
Lewis,0.0,O'Brien,0.0,NFO,0,0.0,O'Brien,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,493,493,490,494,Midfielder,5.0,0,Budget,Differential
Jesse,1.8,Lingard,4.7,NFO,29,4.8,Lingard,354,2,0,0,13,0,1,105,115.8,109.5,102.0,32.7,309,233,249,289,Midfielder,6.0,2,Mid,Differential
Roméo,0.0,Lavia,0.3,SOU,0,0.0,Lavia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,469,461,473,Midfielder,4.5,0,Budget,Differential
Theo,1.3,Walcott,0.1,SOU,12,2.4,Walcott,376,0,0,0,8,0,0,28,13.6,19.2,70.0,9.7,368,320,269,337,Midfielder,5.0,0,Budget,Differential
