position,team,clean_sheets_per_90,expected_assists_per_90,expected_assists,goals_scored,value_form,value_season,bonus,expected_goals_conceded,expected_goals_conceded_per_90,threat,influence,penalties_saved,web_name,creativity,expected_goals,saves,goals_conceded,expected_goal_involvements_per_90,assists,ict_index,form,dreamteam_count,expected_goal_involvements,starts,points_per_game,minutes,total_points,expected_goals_per_90,bps,goals_conceded_per_90,selected_by_percent,clean_sheets,price,G+A,price_range,ownership
DEF,TOT,0.11,0.12,1.1,2,0.0,8.0,0,10.48,1.17,290.0,148.6,0,R.Sessegnon,103.0,1.64,0,15,0.3,1,54.3,0.0,0,2.74,9,2.1,805,35,0.18,121,1.68,0.5,1,4.4,3,Budget,Differential
DEF,TOT,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Reguilón,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.3,0,4.2,0,Budget,Differential
DEF,TOT,0.0,0.01,0.01,0,0.0,1.1,0,3.69,2.29,0.0,27.6,0,Tanganga,6.2,0.0,0,5,0.01,0,3.3,0.0,0,0.01,2,1.0,145,4,0.0,32,3.1,2.5,0,3.8,0,Budget,Differential
DEF,TOT,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rodon,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.0,0,Budget,Differential
DEF,TOT,0.3,0.04,1.02,0,0.4,13.5,3,34.11,1.3,91.0,546.2,0,Romero,136.2,1.5,0,41,0.1,2,77.3,2.0,1,2.52,26,2.4,2363,66,0.06,447,1.56,1.4,8,4.9,2,Budget,Differential
DEF,TOT,0.36,0.05,0.97,2,0.4,17.9,9,22.24,1.16,230.0,376.2,0,Emerson Royal,178.9,1.61,0,27,0.13,2,78.7,2.0,2,2.58,20,3.3,1729,86,0.08,402,1.41,1.8,7,4.8,4,Budget,Differential
DEF,TOT,0.26,0.22,5.23,1,0.2,17.7,6,33.91,1.45,394.0,517.8,0,Perišić,732.8,2.48,0,44,0.33,8,164.2,1.2,2,7.71,23,2.8,2099,94,0.11,430,1.89,14.7,6,5.3,9,Mid,Differential
DEF,TOT,0.22,0.03,0.78,0,0.4,13.1,6,28.57,1.27,130.0,380.8,0,Lenglet,136.1,0.98,0,35,0.07,2,64.7,1.8,0,1.76,24,2.4,2018,63,0.04,387,1.56,0.3,5,4.8,2,Budget,Differential
DEF,TOT,0.0,0.0,0.0,0,0.0,1.0,0,0.47,8.46,20.0,0.2,0,Spence,1.3,0.06,0,0,1.08,0,2.2,0.0,0,0.06,0,1.0,5,4,1.08,10,0.0,0.2,0,4.1,0,Budget,Differential
DEF,TOT,0.16,0.18,2.29,3,1.2,12.3,5,19.42,1.54,150.0,268.6,0,Pedro Porro,377.9,1.81,0,26,0.32,3,79.6,5.6,3,4.1,13,3.9,1132,59,0.14,253,2.07,1.1,2,4.8,6,Budget,Differential
DEF,WHU,0.29,0.01,0.07,0,0.5,10.0,4,20.42,1.49,24.0,212.8,0,Ogbonna,35.2,0.26,0,19,0.03,0,27.4,2.0,1,0.33,13,2.8,1234,44,0.02,217,1.39,0.1,4,4.4,0,Budget,Differential
DEF,WHU,0.24,0.11,2.85,0,0.3,15.7,8,32.82,1.32,81.0,411.6,0,Cresswell,632.9,0.36,0,32,0.12,1,113.0,1.6,1,3.21,24,2.6,2235,74,0.01,439,1.29,1.5,6,4.7,1,Budget,Differential
DEF,WHU,0.32,0.0,0.11,2,0.0,20.0,8,27.88,1.26,239.0,415.0,0,Zouma,18.7,1.96,0,29,0.09,1,67.4,0.2,3,2.07,24,3.5,1988,88,0.09,385,1.31,1.4,7,4.4,3,Budget,Differential
DEF,WHU,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Masuaku,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
DEF,WHU,0.17,0.07,1.71,0,0.2,14.5,2,30.46,1.28,54.0,361.6,0,Coufal,330.5,0.28,0,35,0.08,2,74.9,1.0,1,1.99,24,2.1,2135,58,0.01,327,1.48,1.0,4,4.0,2,Budget,Differential
DEF,WHU,0.21,0.04,0.4,0,0.1,6.6,1,15.66,1.64,20.0,161.6,0,Johnson,76.8,0.06,0,13,0.05,0,25.9,0.6,0,0.46,9,1.7,860,29,0.01,164,1.36,0.1,2,4.4,0,Budget,Differential
DEF,WHU,0.28,0.01,0.23,2,0.4,12.1,5,28.42,1.6,113.0,404.4,0,Aguerd,67.5,2.23,0,28,0.14,0,58.5,2.0,1,2.46,17,3.2,1594,58,0.13,320,1.58,0.4,5,4.8,2,Budget,Differential
DEF,WHU,0.14,0.05,0.77,1,0.3,9.8,2,23.26,1.59,178.0,224.8,0,Emerson,188.8,0.8,0,28,0.1,0,59.4,1.2,1,1.57,16,1.8,1317,39,0.05,209,1.91,1.3,2,4.0,1,Budget,Differential
DEF,WHU,0.2,0.03,0.63,0,0.4,15.6,4,31.51,1.27,83.0,347.6,0,Kehrer,126.2,0.49,0,34,0.05,3,56.0,1.8,2,1.12,25,2.5,2229,67,0.02,362,1.37,0.2,5,4.3,3,Budget,Differential
DEF,WHU,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Casey,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.0,0,Budget,Differential
DEF,WOL,0.3,0.01,0.27,1,0.4,15.6,7,35.83,1.51,145.0,455.6,0,Dawson,37.2,1.53,0,31,0.07,1,64.0,2.0,1,1.8,25,3.0,2134,75,0.06,390,1.31,0.8,7,4.8,2,Budget,Differential
DEF,WOL,0.36,0.06,0.83,1,0.0,10.5,0,18.32,1.31,83.0,233.2,0,Jonny,118.2,0.3,0,21,0.08,0,43.7,0.0,0,1.13,14,2.5,1257,45,0.02,219,1.5,0.3,5,4.3,1,Budget,Differential
DEF,WOL,0.27,0.03,0.91,0,0.4,15.0,5,50.02,1.71,79.0,443.4,0,Semedo,226.5,0.53,0,43,0.05,1,74.4,1.8,1,1.44,31,2.1,2633,75,0.02,424,1.47,0.6,8,5.0,1,Mid,Differential
DEF,WOL,0.3,0.01,0.5,0,0.5,25.3,12,56.6,1.54,106.0,739.8,0,Kilman,66.9,1.31,0,56,0.05,1,91.6,2.0,3,1.81,37,2.9,3307,109,0.04,622,1.52,3.1,11,4.3,1,Budget,Differential
DEF,WOL,0.34,0.07,0.84,1,0.0,10.0,0,18.36,1.55,156.0,195.0,0,Aït-Nouri,130.5,1.26,0,18,0.18,0,48.3,0.0,0,2.1,9,2.0,1067,41,0.11,194,1.52,0.7,4,4.1,1,Budget,Differential
DEF,WOL,0.37,0.02,0.23,1,1.2,11.0,4,20.87,1.92,65.0,225.2,0,Toti,74.3,0.35,0,14,0.05,0,36.5,4.8,1,0.58,10,2.5,978,43,0.03,201,1.29,2.9,4,3.9,1,Budget,Differential
DEF,WOL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Mosquera,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.8,0,3.9,0,Budget,Differential
DEF,WOL,0.2,0.01,0.21,0,0.2,11.7,6,32.93,1.64,29.0,419.0,0,Collins,37.9,0.23,0,37,0.02,0,48.9,0.8,1,0.44,19,1.9,1811,49,0.01,326,1.84,0.5,4,4.2,0,Budget,Differential
DEF,WOL,0.21,0.07,1.0,0,0.1,10.8,3,22.62,1.56,74.0,221.2,0,Bueno,254.8,0.17,0,29,0.08,1,55.3,0.2,0,1.17,16,2.0,1307,41,0.01,239,2.0,3.6,3,3.8,1,Budget,Differential
DEF,WOL,0.0,0.0,0.0,0,0.0,0.2,0,0.43,1.76,0.0,1.4,0,Lembikisa,0.8,0.0,0,1,0.0,0,0.2,0.0,0,0.0,0,1.0,22,1,0.0,3,4.09,0.0,0,4.0,0,Budget,Differential
MID,ARS,0.39,0.12,3.89,7,1.4,31.9,15,36.52,1.1,498.0,647.0,0,Xhaka,673.3,4.65,0,35,0.26,8,182.0,6.8,2,8.54,36,4.1,2992,153,0.14,634,1.05,2.7,13,4.8,15,Budget,Differential
MID,ARS,0.0,0.03,0.04,0,0.0,1.5,0,1.29,1.05,0.0,4.6,0,Elneny,5.4,0.0,0,2,0.03,0,1.1,0.0,1,0.04,1,1.2,111,6,0.0,27,1.62,0.6,0,4.1,0,Budget,Differential
MID,ARS,0.4,0.08,2.17,3,0.3,18.3,6,32.27,1.17,240.0,513.2,0,Partey,439.6,2.59,0,28,0.17,0,119.5,1.4,0,4.76,28,2.6,2480,86,0.09,468,1.02,0.4,11,4.7,3,Budget,Differential
MID,ARS,0.37,0.23,8.02,15,0.9,30.7,30,37.94,1.09,920.0,960.0,0,Ødegaard,1100.4,9.75,0,38,0.51,8,298.3,6.4,5,17.77,37,5.7,3132,212,0.28,813,1.09,33.3,13,6.9,23,Mid,High
MID,ARS,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Pépé,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,5.3,0,Budget,Differential
MID,ARS,0.0,0.31,0.55,0,0.2,3.2,0,2.71,1.51,39.0,36.6,0,Smith Rowe,64.3,0.25,0,5,0.45,2,13.8,1.0,0,0.8,0,1.5,161,18,0.14,60,2.8,0.4,0,5.6,2,Budget,Differential
MID,ARS,0.34,0.17,5.97,14,0.4,25.2,19,39.66,1.12,1164.0,972.2,0,Saka,1091.8,11.49,0,42,0.49,12,322.8,3.0,7,17.46,37,5.3,3183,202,0.32,678,1.19,25.6,12,8.0,26,Mid,High
MID,ARS,0.45,0.23,6.98,15,0.2,30.5,18,36.16,1.17,1300.0,844.2,0,Martinelli,838.1,9.15,0,33,0.53,9,298.1,1.6,4,16.13,34,5.5,2789,198,0.3,648,1.06,26.3,14,6.5,24,Mid,High
MID,ARS,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Torreira,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,4.5,0,Budget,Differential
MID,ARS,0.45,0.44,0.99,3,0.2,8.9,5,2.16,0.96,155.0,169.8,0,Nelson,99.2,1.09,0,3,0.93,3,42.4,0.8,2,2.08,0,3.8,202,42,0.49,127,1.34,0.0,1,4.7,6,Budget,Differential
MID,ARS,0.36,0.25,1.39,1,0.1,7.1,2,5.28,0.95,123.0,115.2,0,Fábio Vieira,180.1,0.86,0,5,0.4,2,41.4,0.4,1,2.25,3,1.8,500,40,0.15,134,0.9,0.1,2,5.6,3,Budget,Differential
MID,ARS,0.0,0.0,0.0,0,0.0,0.2,0,0.0,0.0,0.0,0.0,0,Marquinhos,0.2,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,1,1,0.0,3,0.0,0.1,0,4.6,0,Budget,Differential
MID,ARS,0.32,0.24,6.02,8,0.5,23.3,8,30.79,1.24,859.0,620.0,0,Trossard,687.1,6.37,0,38,0.5,13,216.6,3.0,3,12.39,26,4.3,2237,154,0.26,494,1.53,7.2,8,6.6,21,Mid,Differential
MID,ARS,0.38,0.04,0.96,2,0.5,13.9,5,24.41,1.03,97.0,386.4,0,Jorginho,254.1,1.89,0,23,0.12,2,73.9,2.8,1,2.85,24,2.5,2127,79,0.08,379,0.97,1.9,9,5.7,4,Budget,Differential
MID,ARS,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Smith,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,4.4,0,Budget,Differential
MID,ARS,0.0,0.0,0.0,0,0.0,0.2,0,0.0,0.0,0.0,0.0,0,Nwaneri,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,1,1,0.0,3,0.0,0.0,0,4.5,0,Budget,Differential
MID,ARS,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Cozier-Duberry,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,ARS,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Bandeira,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,AVL,0.35,0.08,0.65,1,0.0,4.8,1,8.11,0.94,218.0,119.2,0,Coutinho,152.5,1.37,0,9,0.24,0,48.8,0.0,0,2.02,7,1.6,777,32,0.16,98,1.04,2.9,3,6.6,1,Mid,Differential
MID,AVL,0.4,0.05,0.12,2,0.1,4.1,1,1.65,0.66,79.0,82.0,0,Traoré,30.7,0.75,0,1,0.35,0,19.0,0.4,0,0.87,1,2.5,226,20,0.3,57,0.4,0.1,1,4.9,2,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.5,0,0.4,3.6,0.0,4.2,0,Sanson,0.5,0.0,0,1,0.0,0,0.4,0.0,0,0.0,0,1.0,10,2,0.0,6,9.0,0.2,0,4.3,0,Budget,Differential
MID,AVL,0.33,0.11,3.33,1,0.3,17.6,3,37.73,1.26,326.0,375.0,0,McGinn,349.2,2.4,0,31,0.19,5,105.1,1.6,1,5.73,30,2.6,2692,90,0.08,354,1.04,0.6,10,5.1,6,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Nakamba,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,4.3,0,Budget,Differential
MID,AVL,0.41,0.15,3.95,5,0.3,20.5,8,36.65,1.37,580.0,438.2,0,Buendía,546.3,6.32,0,34,0.39,3,156.6,1.8,0,10.27,27,3.1,2404,117,0.24,370,1.27,0.7,11,5.7,8,Budget,Differential
MID,AVL,0.37,0.22,4.77,4,0.5,23.3,6,35.15,1.61,532.0,334.2,0,Bailey,439.1,5.34,0,32,0.46,5,130.1,2.0,2,10.11,26,3.0,1964,100,0.24,242,1.47,2.7,8,4.3,9,Budget,Differential
MID,AVL,0.4,0.09,2.92,6,1.2,29.6,17,42.8,1.32,242.0,661.6,0,Douglas Luiz,655.4,2.79,0,35,0.18,7,155.8,5.8,2,5.71,33,3.8,2922,142,0.09,594,1.08,1.0,13,4.8,13,Budget,Differential
MID,AVL,0.38,0.1,2.89,6,1.1,26.5,13,40.5,1.38,424.0,607.2,0,Ramsey,496.7,5.07,0,33,0.27,8,152.8,5.8,3,7.96,31,3.9,2634,135,0.17,470,1.13,1.5,11,5.1,14,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Iroegbunam,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,El Ghazi,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.8,0,Budget,Differential
MID,AVL,0.15,0.05,0.92,0,0.3,9.2,0,33.05,1.68,39.0,275.8,0,Kamara,123.4,0.15,0,30,0.06,1,43.9,1.2,0,1.07,21,1.8,1773,44,0.01,235,1.52,0.1,3,4.8,1,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Philogene-Bidace,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,AVL,0.4,0.01,0.14,0,0.1,7.9,0,14.68,1.47,64.0,143.4,0,Dendoncker,96.1,0.72,0,14,0.08,0,30.6,0.6,0,0.86,9,1.5,897,37,0.07,163,1.4,0.1,4,4.7,0,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Kadan Young,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Patterson,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,AVL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,O'Reilly,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,BOU,0.0,0.28,0.18,0,0.0,0.8,0,0.69,1.07,7.0,10.0,0,Stanislas,22.9,0.04,0,1,0.34,0,3.9,0.0,0,0.22,0,1.0,58,4,0.06,13,1.55,0.0,0,4.8,0,Budget,Differential
MID,BOU,0.0,0.11,0.2,0,0.1,0.9,0,4.4,2.33,31.0,13.6,0,Brooks,16.4,0.33,0,4,0.28,0,6.0,0.6,0,0.53,2,0.8,170,5,0.17,7,2.12,0.0,0,5.3,0,Budget,Differential
MID,BOU,0.0,0.08,0.01,0,0.0,0.4,0,0.62,5.07,0.0,0.2,0,Lowe,0.3,0.0,0,0,0.08,0,0.1,0.0,0,0.01,0,1.0,11,2,0.0,6,0.0,0.0,0,5.2,0,Budget,Differential
MID,BOU,0.0,0.0,0.0,0,0.0,0.2,0,0.28,3.15,0.0,1.2,0,Marcondes,0.0,0.0,0,1,0.0,0,0.1,0.0,0,0.0,0,1.0,8,1,0.0,3,11.25,0.0,0,4.7,0,Budget,Differential
MID,BOU,0.19,0.08,3.0,5,0.9,21.5,5,60.57,1.68,311.0,616.6,0,Lerma,293.6,2.58,0,67,0.15,0,122.1,4.4,2,5.58,37,2.7,3252,101,0.07,500,1.85,0.5,7,4.7,5,Budget,Differential
MID,BOU,0.16,0.12,2.3,0,0.2,10.4,1,32.09,1.69,45.0,313.0,0,Cook,352.5,0.24,0,39,0.13,2,71.2,0.8,0,2.54,18,1.8,1712,51,0.01,280,2.05,0.1,3,4.9,2,Budget,Differential
MID,BOU,0.32,0.01,0.02,0,0.0,2.0,0,5.92,1.89,9.0,21.0,0,Pearson,6.4,0.05,0,10,0.03,0,3.7,0.0,0,0.07,3,1.3,282,9,0.02,32,3.19,0.1,1,4.4,0,Budget,Differential
MID,BOU,0.15,0.1,2.07,1,0.5,12.1,2,30.87,1.52,400.0,282.0,0,Christie,421.7,2.89,0,35,0.24,2,110.5,2.4,0,4.96,22,2.0,1825,64,0.14,225,1.73,0.1,3,5.3,3,Budget,Differential
MID,BOU,0.29,0.08,2.56,7,0.4,25.2,14,49.46,1.61,441.0,622.0,0,Billing,388.8,4.6,0,54,0.23,2,145.2,2.0,1,7.16,34,3.5,2766,126,0.15,475,1.76,0.9,9,5.0,9,Budget,Differential
MID,BOU,0.0,0.18,0.21,0,0.0,1.3,0,2.28,1.97,28.0,31.8,0,Dembélé,52.3,0.16,0,2,0.32,0,11.3,0.0,0,0.37,0,1.0,104,6,0.14,20,1.73,0.1,0,4.7,0,Budget,Differential
MID,BOU,0.15,0.08,1.1,3,0.3,11.7,4,26.14,1.9,263.0,299.4,0,Anthony,209.1,1.69,0,29,0.2,1,77.2,1.8,1,2.79,11,2.0,1241,61,0.12,193,2.1,0.1,2,5.2,4,Budget,Differential
MID,BOU,0.27,0.13,1.47,0,0.2,6.7,0,17.29,1.54,27.0,127.4,0,Rothwell,153.3,0.16,0,15,0.14,1,30.6,1.0,0,1.63,12,1.6,1010,33,0.01,167,1.34,0.0,3,4.9,1,Budget,Differential
MID,BOU,0.26,0.07,1.37,5,0.0,20.0,12,31.77,1.64,436.0,459.8,0,Tavernier,348.4,3.13,0,37,0.23,4,124.2,0.0,3,4.5,19,4.1,1740,94,0.16,315,1.91,0.2,5,4.7,9,Budget,Differential
MID,BOU,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Dacosta Gonzalez,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.4,0,Budget,Differential
MID,BOU,0.07,0.12,1.68,1,0.4,9.8,4,25.86,1.88,274.0,276.8,0,Ouattara,261.0,3.52,0,23,0.38,3,81.0,1.8,0,5.2,15,2.6,1239,49,0.26,163,1.67,0.0,1,5.0,4,Budget,Differential
MID,BOU,0.42,0.24,1.15,0,0.0,3.1,0,9.94,2.1,36.0,84.0,0,H.Traorè,218.5,1.04,0,8,0.46,0,33.8,0.0,0,2.19,5,2.0,425,14,0.22,60,1.69,0.0,2,4.5,0,Budget,Differential
MID,BRE,0.31,0.09,1.74,1,0.0,13.4,6,25.13,1.28,269.0,379.2,0,Nørgaard,173.7,1.64,0,23,0.17,6,82.3,0.0,0,3.38,21,3.2,1763,71,0.08,309,1.17,0.2,6,5.3,7,Budget,Differential
MID,BRE,0.33,0.11,1.62,4,0.2,19.8,3,17.89,1.17,182.0,304.2,0,Dasilva,206.1,1.58,0,17,0.21,2,69.2,1.0,0,3.2,14,2.2,1371,81,0.1,274,1.12,3.8,5,4.1,6,Budget,Differential
MID,BRE,0.33,0.06,1.56,3,0.4,15.5,5,29.68,1.21,223.0,411.2,0,Janelt,246.1,2.33,0,28,0.16,1,88.1,2.2,0,3.89,24,2.4,2201,85,0.1,357,1.14,0.1,8,5.5,4,Budget,Differential
MID,BRE,0.0,0.21,0.29,0,0.1,3.1,0,4.01,2.91,21.0,27.2,0,Ghoddos,62.8,0.05,0,5,0.25,0,11.1,0.5,0,0.34,0,1.0,124,15,0.04,53,3.63,0.0,0,4.8,0,Budget,Differential
MID,BRE,0.32,0.15,4.79,5,0.5,27.5,11,40.47,1.3,208.0,644.0,0,Jensen,787.9,2.34,0,40,0.23,7,164.1,2.5,2,7.13,37,3.6,2805,132,0.08,498,1.28,1.8,10,4.8,12,Budget,Differential
MID,BRE,0.4,0.06,1.08,7,1.1,20.9,6,21.64,1.23,414.0,363.8,0,Wissa,184.5,5.65,0,17,0.38,4,95.5,5.8,1,6.73,16,2.9,1587,111,0.32,292,0.96,0.3,7,5.3,11,Budget,Differential
MID,BRE,0.32,0.08,0.78,0,0.4,7.9,0,15.65,1.68,106.0,125.8,0,Onyeka,89.9,1.03,0,11,0.19,3,32.3,1.8,0,1.81,8,1.8,837,38,0.11,111,1.18,0.0,3,4.8,3,Budget,Differential
MID,BRE,0.15,0.08,0.53,0,0.2,6.4,0,7.51,1.13,54.0,107.8,0,Baptiste,144.5,0.32,0,6,0.13,2,30.7,1.0,0,0.85,4,1.3,600,29,0.05,123,0.9,0.2,1,4.5,2,Budget,Differential
MID,BRE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Bidstrup,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,BRE,0.0,0.08,0.29,0,0.0,2.7,0,4.15,1.19,114.0,42.0,0,Lewis-Potter,64.0,0.49,0,4,0.22,1,21.9,0.0,0,0.78,3,1.4,313,14,0.14,37,1.15,0.0,0,5.2,1,Budget,Differential
MID,BRE,0.28,0.12,1.32,0,0.4,6.6,0,14.89,1.38,146.0,137.4,0,Damsgaard,161.0,2.31,0,14,0.33,0,44.5,1.8,0,3.63,9,1.3,970,33,0.21,131,1.3,0.1,3,5.0,0,Budget,Differential
MID,BRE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Trevitt,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.4,0,Budget,Differential
MID,BRE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Yarmolyuk,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,BRE,0.37,0.08,0.67,0,0.4,5.9,0,7.18,0.89,205.0,72.2,0,Schade,110.4,2.07,0,7,0.34,1,38.7,1.8,0,2.74,7,1.6,723,29,0.26,76,0.87,0.0,3,4.9,1,Budget,Differential
MID,BRE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Olakigbe,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,BHA,0.63,0.15,1.22,2,0.0,9.8,4,10.59,1.33,152.0,144.2,0,Lallana,186.7,0.88,0,10,0.26,1,48.5,0.0,1,2.1,12,2.9,717,47,0.11,146,1.26,0.1,5,4.8,3,Budget,Differential
MID,BHA,0.31,0.25,8.93,9,0.6,29.4,14,48.43,1.35,578.0,888.4,0,Groß,1215.4,5.19,0,51,0.39,8,268.6,3.4,3,14.12,37,4.3,3240,159,0.14,748,1.42,11.0,11,5.4,17,Budget,Differential
MID,BHA,0.33,0.2,5.9,6,0.1,28.3,16,37.58,1.24,955.0,791.8,0,March,965.8,7.01,0,40,0.43,10,271.4,0.3,4,12.91,31,4.5,2719,147,0.23,559,1.32,4.4,10,5.2,16,Budget,Differential
MID,BHA,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Alzate,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,4.4,0,Budget,Differential
MID,BHA,0.31,0.13,4.27,10,0.8,25.0,18,40.48,1.26,706.0,741.0,0,Mac Allister,729.6,12.05,0,45,0.51,2,217.8,4.3,3,16.32,31,4.0,2882,140,0.38,567,1.41,14.7,10,5.6,12,Budget,Differential
MID,BHA,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Moder,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.4,0,Budget,Differential
MID,BHA,0.0,0.1,0.24,0,0.0,2.1,0,2.77,1.19,34.0,48.8,0,Mwepu,39.0,0.22,0,4,0.19,1,12.2,0.0,0,0.46,2,1.8,209,11,0.09,29,1.72,0.0,0,5.3,1,Budget,Differential
MID,BHA,0.54,0.14,0.27,0,0.0,3.6,0,2.76,1.48,50.0,46.6,0,Sarmiento,38.2,0.33,0,2,0.32,2,12.9,0.0,0,0.6,1,1.8,168,16,0.18,40,1.07,0.0,1,4.5,2,Budget,Differential
MID,BHA,0.29,0.07,2.51,1,0.4,15.8,0,45.9,1.32,210.0,582.2,0,Caicedo,668.6,1.67,0,47,0.12,1,146.3,1.9,0,4.18,34,2.1,3138,79,0.05,503,1.35,0.4,10,5.0,2,Budget,Differential
MID,BHA,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Richards,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,BHA,0.31,0.19,4.93,7,0.5,24.2,11,35.52,1.38,857.0,566.8,0,Mitoma,567.6,8.29,0,35,0.51,9,198.9,3.0,4,13.22,24,4.2,2311,138,0.32,457,1.36,27.3,8,5.7,16,Budget,High
