first_name,points_per_game,second_name,selected_by_percent,team,total_points,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,creativity_rank,threat_rank,ict_index_rank,position,price,G+A,price_range,ownership
Ivan,0.0,Toney,29.9,BRE,0,0.0,Toney,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488,488,488,488,Forward,6.5,0,Mid,High
Marcus,0.0,Forss,0.2,BRE,0,0.0,Forss,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,476,475,474,476,Forward,5.5,0,Budget,Differential
Halil,0.0,Dervişoğlu,0.1,BRE,0,0.0,Dervişoğlu,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,478,477,476,478,Forward,5.5,0,Budget,Differential
Neal,3.2,Maupay,2.3,BHA,105,16.2,Maupay,2508,8,2,10,34,0,12,334,442.2,443.2,1103.0,198.5,151,66,15,35,Forward,6.5,10,Mid,Differential
Aaron,2.2,Connolly,0.2,BHA,38,6.9,Connolly,783,2,1,1,17,0,2,95,104.2,74.1,307.0,48.2,304,261,111,247,Forward,5.5,3,Budget,Differential
Danny,3.7,Welbeck,0.7,BHA,89,14.8,Welbeck,1541,6,4,6,18,0,15,286,319.8,269.7,595.0,117.7,198,129,54,96,Forward,6.0,10,Mid,Differential
Jay,1.7,Rodriguez,0.8,BUR,54,9.8,Rodriguez,1248,1,3,4,25,0,2,125,149.8,97.4,449.0,68.9,281,229,73,202,Forward,5.5,4,Budget,Differential
Ashley,2.4,Barnes,1.9,BUR,52,9.5,Barnes,1324,3,0,6,19,0,7,107,153.8,243.6,548.0,93.8,279,142,55,141,Forward,5.5,3,Budget,Differential
Chris,4.2,Wood,2.9,BUR,138,19.7,Wood,2741,12,3,9,43,0,16,395,595.8,323.2,1129.0,204.0,66,104,13,30,Forward,7.0,15,Mid,Differential
Matej,2.2,Vydra,0.9,BUR,62,11.3,Vydra,1359,3,2,3,24,0,2,194,197.4,194.0,491.0,87.3,249,166,63,157,Forward,5.5,5,Budget,Differential
Olivier,2.8,Giroud,0.1,CHE,47,7.2,Giroud,740,4,0,4,5,0,6,139,161.4,112.0,403.0,67.2,275,214,83,209,Forward,6.5,4,Mid,Differential
Michy,2.3,Batshuayi,0.2,CHE,41,7.5,Batshuayi,717,2,2,2,15,0,2,113,132.8,113.5,210.0,45.5,287,211,156,254,Forward,5.5,4,Budget,Differential
Timo,3.7,Werner,6.1,CHE,128,14.2,Werner,2598,6,12,13,29,0,7,394,514.8,532.4,1276.0,232.5,111,50,10,19,Forward,9.0,18,Premium,Differential
Tammy,3.1,Abraham,1.0,CHE,69,10.6,Abraham,1031,6,2,5,12,0,8,224,277.2,121.6,483.0,86.6,212,204,64,162,Forward,6.5,8,Mid,Differential
Christian,3.5,Benteke,1.3,CRY,106,16.3,Benteke,1808,10,2,5,34,0,14,338,512.6,236.5,1030.0,177.7,113,147,18,44,Forward,6.5,12,Mid,Differential
Jordan,2.1,Ayew,0.7,CRY,70,11.7,Ayew,2086,1,4,6,42,0,2,216,278.6,238.6,451.0,96.6,210,146,72,135,Forward,6.0,5,Mid,Differential
Jean-Philippe,2.1,Mateta,0.1,CRY,15,2.7,Mateta,215,1,0,0,4,0,2,45,46.6,16.2,80.0,14.0,334,308,255,324,Forward,5.5,1,Budget,Differential
Dominic,5.0,Calvert-Lewin,23.6,EVE,165,20.6,Calvert-Lewin,2871,16,6,11,39,0,21,528,745.8,308.0,1439.0,249.0,34,111,6,16,Forward,8.0,22,Mid,High
Richarlison,3.6,de Andrade,6.8,EVE,123,16.4,Richarlison,2862,7,6,11,38,0,18,415,576.4,359.7,1147.0,208.3,81,91,12,29,Forward,7.5,13,Mid,Differential
Jamie,5.5,Vardy,10.9,LEI,187,17.8,Vardy,2838,15,14,8,44,0,23,649,819.2,356.6,1306.0,248.3,16,93,9,17,Forward,10.5,29,Premium,Differential
Kelechi,4.4,Iheanacho,13.7,LEI,110,14.7,Iheanacho,1452,12,2,5,23,0,18,424,540.2,413.9,814.0,176.5,96,72,33,45,Forward,7.5,14,Mid,Differential
Patson,0.0,Daka,2.2,LEI,0,0.0,Daka,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,491,491,491,491,Forward,7.5,0,Mid,Differential
Rodrigo,3.4,Moreno,1.8,LEE,89,13.7,Rodrigo,1279,7,4,3,21,0,16,341,398.4,409.7,617.0,142.4,166,76,52,75,Forward,6.5,11,Mid,Differential
Patrick,5.1,Bamford,18.9,LEE,194,24.2,Bamford,3052,17,11,10,50,0,26,631,867.2,371.0,1512.0,274.6,11,88,5,10,Forward,8.0,28,Mid,High
Roberto,3.9,Firmino,5.1,LIV,141,15.7,Firmino,2837,9,8,10,39,0,15,615,729.4,643.2,1415.0,278.8,37,37,7,9,Forward,9.0,17,Premium,Differential
Divock,1.1,Origi,1.2,LIV,10,2.0,Origi,180,0,0,1,0,0,0,23,17.8,33.2,60.0,11.1,349,287,276,330,Forward,5.0,0,Budget,Differential
Gabriel Fernando,4.0,de Jesus,3.3,MCI,115,13.5,Jesus,2056,9,5,11,17,0,16,453,501.0,467.5,931.0,190.0,119,61,23,39,Forward,8.5,14,Mid,Differential
Edinson,3.8,Cavani,14.6,MUN,99,11.6,Cavani,1364,10,4,4,18,0,14,367,443.4,203.3,513.0,115.0,150,160,61,100,Forward,8.5,14,Mid,Differential
Anthony,3.4,Martial,1.1,MUN,75,9.4,Martial,1477,4,7,4,23,0,3,238,297.6,265.4,709.0,126.8,202,132,46,86,Forward,8.0,11,Mid,Differential
Callum,5.2,Wilson,5.9,NEW,134,17.9,Wilson,2081,12,6,5,37,0,22,409,557.4,230.4,761.0,154.7,88,153,38,62,Forward,7.5,18,Mid,Differential
Dwight,1.7,Gayle,0.2,NEW,31,5.6,Gayle,501,1,1,0,9,0,3,79,79.6,89.4,263.0,42.4,319,241,134,261,Forward,5.5,2,Budget,Differential
Allan,3.4,Saint-Maximin,4.6,NEW,85,13.1,Saint-Maximin,1554,3,5,7,26,0,5,278,376.0,394.2,418.0,118.9,173,80,80,94,Forward,6.5,8,Mid,Differential
Joelinton Cássio,2.4,Apolinário de Lira,0.7,NEW,74,12.3,Joelinton,1979,4,2,3,36,0,5,258,357.0,250.1,612.0,122.2,185,138,53,91,Forward,6.0,6,Mid,Differential
Teemu,0.0,Pukki,8.6,NOR,0,0.0,Pukki,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,482,481,483,Forward,6.0,0,Mid,Differential
Jordan,0.0,Hugill,0.1,NOR,0,0.0,Hugill,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,468,467,466,468,Forward,5.5,0,Budget,Differential
Adam,0.0,Idah,0.7,NOR,0,0.0,Idah,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,459,457,454,459,Forward,5.0,0,Budget,Differential
Daniel,1.0,N'Lundulu,0.2,SOU,13,2.9,Nlundulu,102,0,0,0,1,0,0,32,3.2,12.2,16.0,3.1,359,311,311,351,Forward,4.5,0,Budget,Differential
Che,3.8,Adams,1.8,SOU,137,19.6,Adams,2662,9,7,7,51,0,16,443,581.8,488.6,964.0,203.4,76,57,21,31,Forward,7.0,16,Mid,Differential
Michael,1.0,Obafemi,8.4,SOU,4,0.9,Obafemi,57,0,0,0,2,0,0,12,5.6,10.8,4.0,2.0,357,315,323,356,Forward,4.5,0,Budget,Differential
Harry,6.9,Kane,23.1,TOT,242,19.4,Kane,3083,23,14,12,39,0,40,880,1318.2,659.1,1585.0,355.9,1,33,3,3,Forward,12.5,37,Premium,High
Troy,0.0,Deeney,3.5,WAT,0,0.0,Deeney,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,463,462,460,463,Forward,5.5,0,Budget,Differential
Andre,0.0,Gray,0.3,WAT,0,0.0,Gray,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,463,461,464,Forward,5.5,0,Budget,Differential
Stipe,0.0,Perica,4.2,WAT,0,0.0,Perica,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,397,384,378,397,Forward,4.5,0,Budget,Differential
Isaac,0.0,Success Ajayi,0.8,WAT,0,0.0,Success,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448,446,443,448,Forward,5.0,0,Budget,Differential
Ashley,0.0,Fletcher,0.4,WAT,0,0.0,Fletcher,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,449,447,444,449,Forward,5.0,0,Budget,Differential
João Pedro,0.0,Junqueira de Jesus,1.0,WAT,0,0.0,João Pedro,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,481,480,482,Forward,5.5,0,Budget,Differential
Emmanuel,0.0,Dennis,0.5,WAT,0,0.0,Dennis,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,454,452,449,454,Forward,5.0,0,Budget,Differential
Joshua,1.0,King,1.2,WAT,11,2.0,King,138,0,0,0,2,0,0,18,13.4,5.6,31.0,5.0,355,328,294,347,Forward,5.5,0,Budget,Differential
Adedapo,0.0,Awokoya-Mebude,1.2,WAT,0,0.0,Mebude,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,428,418,414,428,Forward,4.5,0,Budget,Differential
Juan Camilo,0.0,Hernández Suárez,0.3,WAT,0,0.0,Cucho,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,456,454,451,456,Forward,5.0,0,Budget,Differential
Michail,4.5,Antonio,16.9,WHU,118,15.7,Antonio,1972,10,5,6,25,0,19,345,517.8,349.1,1038.0,190.1,109,98,17,38,Forward,7.5,15,Mid,High
Raúl,4.3,Jiménez,3.7,WOL,43,5.7,Jiménez,824,4,1,4,10,0,7,148,177.4,96.2,275.0,55.0,264,233,132,229,Forward,7.5,5,Mid,Differential
Fabio,2.2,Silva,1.0,WOL,72,12.0,Fabio Silva,1352,4,3,0,29,0,5,198,238.2,166.1,758.0,114.9,232,176,40,102,Forward,6.0,7,Mid,Differential
